algorithm,trial,function,population,crossover_probability,mutation_probability,best_solution,value,recombination,c1,c2,w,time
genetic,,rosenbrock,50,0.7,0.01,"[0.6295724362298529, 0.395394462910334]",0.13731008687967855,,,,,0.06651639938354492
genetic,,step,50,0.7,0.01,"[-4.058632563375482, -6.046231589182989, -4.464291551672643, -5.640951001268813, -3.2300792099721773]",-22.0,,,,,0.27382588386535645
genetic,,quartic,50,0.7,0.01,"[-0.2406336340420113, 0.3234808815618117, 0.5886169811410012, 0.2516807325917501, -0.015387203574221978, -0.3117950309524958, 0.0792501266142176, 0.16566771496068827, 0.16313985324465996, -0.05037399689016554, -0.23041676589990423, 0.4576413866020692, 0.09700594931594936, -0.29909589456938285, -0.22601559280336686, -0.03932856571234654, 0.257016056596722, -0.31037769029407036, -0.3489215502765114, 0.31545259792386826, 0.2465552096883331, -0.026002472402402037, 0.0985506488623466, -0.18071212348180382, -0.192705725073389, -0.15818662394803004, -0.1759593272178669, -0.44004862161984015, 0.1777863692134813, 0.1919489939101612]",-14.660004566428915,,,,,0.18759441375732422
genetic,,foxholes,50,0.7,0.01,"[0.021820996862967387, -15.9735919335157]",7.873992977132194,,,,,0.1046288013458252
genetic,,schwefel,50,0.7,0.01,"[96.33798366717782, 421.3317890687857, 410.00607709120516, 203.87275609819136, 425.9281364461759, 109.29817004876651, -343.89102007165695, 420.8565730223844, -305.07072255998764, -47.05171580014552]",2083.1024985616164,,,,,0.09644556045532227
genetic,,rastrigin,50,0.7,0.01,"[0.06017894562732426, -0.9659322124961729, 1.9900516505838468, -0.9961512430506879, -0.0028434827342578703, 1.9898741037876317, -1.0351970370012022, 1.005932934323517, -1.0051886555823009, 0.05430393884247016, -0.9303773876616968, -1.0417303207221251, 0.021708717633372895, 0.027187923746392555, -1.0776059677724024, -0.0045101012292541225, 0.9960721260807306, -1.9985947539492872, 0.7826975621070674, 1.0087282490249083]",35.15666563145101,,,,,0.1275465488433838
genetic,,griewangk,50,0.7,0.01,"[3.1549779415157433, 0.01794562823616463, 3.6633871311864277, -18.837968849731553, 6.955642961834541, 14.736123183176005, -16.802338578149985, 28.924753784933692, 8.270779347621426, -0.7066772548511714]",1.1448757256954667,,,,,0.09567904472351074
genetic,,sphere,50,0.7,0.02,"[-7.993055688514111e-08, 0.001565234319441046]",2.4499584811449683e-06,,,,,0.09134697914123535
genetic,,rosenbrock,50,0.7,0.02,"[0.6565529206849675, 0.43074174236394164]",0.11796613598897368,,,,,0.0650331974029541
genetic,,step,50,0.7,0.02,"[-4.030948345841425, -6.124869100586135, -4.488458356054632, -5.446561751130208, -2.5394230430442617]",-21.0,,,,,5.076056003570557
genetic,,quartic,50,0.7,0.02,"[-0.2121342740885712, 0.268773362845722, 0.6202297952216083, 0.44525140298970367, -0.17785805633412893, -0.20538429169295064, 0.0787297942374097, 0.28714793417781503, -0.05913957589730535, -0.017110495138475477, -0.18971111806233867, 0.331249573023615, 0.2678681300972945, -0.18437816560914547, -0.2542916334399381, 0.015447484601103031, 0.1384338200975686, -0.0673801264910949, -0.37706634749075063, 0.1390976871759112, 0.2904627039140829, -0.03607045278271458, 0.12719513533357873, -0.14642907024325807, -0.2640825834975327, -0.2677496959115998, -0.073998658230918, -0.3845074220985768, 0.15909352424710888, 0.09617723070672395]",-10.909653930090187,,,,,0.18672919273376465
genetic,,foxholes,50,0.7,0.02,"[-0.027839877950186772, 0.027678423188187543]",12.670505811135955,,,,,0.11136507987976074
genetic,,schwefel,50,0.7,0.02,"[96.31532352611816, 421.49639558799606, 410.1212777433172, 203.59365037941416, 425.73369372715257, 108.677044417426, -343.2938068393447, 420.69330711658773, -305.34494520500994, -46.96244222776623]",2075.0345350281045,,,,,0.09656715393066406
genetic,,rastrigin,50,0.7,0.02,"[3.031456292742254, -0.9595959974113335, 0.9994242421913279, -0.016249630767677638, -4.062578467160479, 3.011340279723505, -0.9862725685471356, -1.014289270943776, -2.1117854742030038, -2.9412962707498775, -3.9762278490724254, -0.07981577798387435, 0.008784251806886514, 1.9636954860538023, 0.9968022256985014, 0.005370703430528329, -2.0641725709600465, -2.004077853893926, 0.9919965503331256, 1.9391590835551018]",93.11989794494313,,,,,0.12916135787963867
genetic,,griewangk,50,0.7,0.02,"[15.675399661517913, -4.449985426826356, -11.113023848605767, -6.282946634355572, 7.486487809831768, 6.890662716174811, -8.875143423642209, 33.69400556082701, 16.560059104105004, 38.56515973569683]",1.3973192938423025,,,,,0.09669208526611328
genetic,,sphere,50,0.7,0.04,"[-0.0009315572042760051, 0.0006465626631530089]",1.285842102222038e-06,,,,,0.06435847282409668
genetic,,rosenbrock,50,0.7,0.04,"[0.1929881337221983, 0.027164027677404327]",0.6614295827621813,,,,,0.08995580673217773
genetic,,step,50,0.7,0.04,"[-4.160247624786427, -5.050955907391206, -4.201162730188496, -5.3206947333906225, -3.247969939862013]",-21.0,,,,,5.1904826164245605
genetic,,quartic,50,0.7,0.04,"[-0.18440884845767946, 0.13079785714018927, 0.8118548502512638, -0.35728475549478034, -0.3879378197500465, -0.38370235939437936, -0.06815872556026237, 0.433211561363271, 0.09305090584708188, 0.2832233367909268, -0.08958212173798383, 0.5239456047985335, 0.26248690298751665, -0.35492505950055914, 0.10723890896072666, -0.4946372865051592, -0.07064538165999465, -0.2565259391201997, -0.4962393231498017, 0.12115348252704666, 0.2893134807354567, -0.022383111122678608, 0.36965813801588987, -0.3496769274105823, -0.32831214467152425, -0.3662177506049358, -0.16169967805296814, -0.4408291159792984, 0.07541491690223087, -0.0019755408130965398]",-9.21479732424381,,,,,0.18947649002075195
genetic,,foxholes,50,0.7,0.04,"[-0.01287052061361868, -31.962719691510912]",2.982105156951935,,,,,0.23386740684509277
genetic,,schwefel,50,0.7,0.04,"[96.14424663950726, 421.237180371558, 410.2374313987557, 204.00226682014207, 425.5408863319459, 108.6641398538352, -342.8123654197628, 420.8255661777845, -305.19620374426415, -46.40232798873661]",2067.478952385746,,,,,0.09442901611328125
genetic,,rastrigin,50,0.7,0.04,"[0.9918692129892979, -0.9535151100333574, 1.9892902304938354, -1.0362679163845296, -0.010640446860125935, 1.9377690154003941, -0.9942976319580299, 2.0186570614784323, -0.021720048663840464, -2.9851525882251417, -0.019155770324954285, -1.0096697803892318, 0.0021090651580892533, 0.01998401862091674, -0.0019406855421310624, 3.9805019085234847, -0.9962757959346624, -1.965839197726876, 0.9573292738453997, 0.03888812759551721]",50.132978629445695,,,,,0.12967181205749512
genetic,,griewangk,50,0.7,0.04,"[-3.2946051317349503, -3.262684841646431, -4.572814140460933, -1.4197769279250412, -51.66852408253071, -3.1097719405886317, -44.53352307025968, -2.065906382826233, -3.818597539997075, -5.733244500857072]",2.1883678126916872,,,,,0.09704947471618652
genetic,,sphere,50,0.7,0.1,"[0.0010600163005437533, 8.015474214719404e-07]",1.1236351998967337e-06,,,,,0.14606595039367676
genetic,,rosenbrock,50,0.7,0.1,"[1.0060538985088172, 1.0123553249478188]",4.109665049336891e-05,,,,,0.06585812568664551
genetic,,step,50,0.7,0.1,"[-4.061467485080193, -5.088624824308717, -5.170238291631755, -5.294406085067579, -4.26371273026645]",-23.0,,,,,3.6882705688476562
genetic,,quartic,50,0.7,0.1,"[-0.06539229874063296, 0.016716185121995783, 0.6558389140922677, 0.4113280909655542, -0.5837518294878257, -0.5249433354571282, 0.08550663134203224, -0.03865121144747083, -0.13516151854745767, 0.34247068661795776, -0.32133888530458354, 0.20962070863383123, 0.4475841558649405, -0.15986072691256215, 0.1559823186803478, 0.04125218550950659, 0.1352361612935073, -0.1879223174432184, -0.457191093942062, 0.17760693786167214, -0.3741633315121386, -0.29670722467512417, -0.08416434702967628, -0.39069874062673915, -0.3266219463141878, -0.2996473007685016, -0.3074657308860309, -0.22210237073856784, -0.01996398339933684, -0.06857120400664324]",-11.5661725288176,,,,,0.19004011154174805
genetic,,foxholes,50,0.7,0.1,"[0.021811360883654967, -15.971374791379933]",7.873992977167776,,,,,0.1543130874633789
genetic,,schwefel,50,0.7,0.1,"[94.73596643378319, 421.2248473374797, 410.5981245585263, 203.81360479918706, 425.5624509135271, 108.38905449632864, -341.6147578291108, 420.8432731904257, -305.3492013994572, -46.00902580086159]",2047.3496760146559,,,,,0.09500312805175781
genetic,,rastrigin,50,0.7,0.1,"[0.010219971768674814, 1.9893311912931428, 0.9944181441092916, 0.9692376533549987, -1.0008365685088407, 0.008054838663485551, -0.9834788106428213, 1.9506723309801117, -0.9526684666242031, 0.9833835731886837, -2.9911064116026074, 0.02532101861916904, 0.977573843742445, -0.007427737373965646, -1.0029588537098566, 0.0022993594290453, 1.966398121433575, -1.0139240347604317, -0.9819884368342816, 1.0066076765113392]",33.175500810420075,,,,,0.13211560249328613
genetic,,griewangk,50,0.7,0.1,"[-3.1781826526721497, -0.036593945799636166, -0.043239575335798766, 0.31851052590148443, 6.810316278737039, 0.2952350785697219, -0.3388864896412383, -0.18594330110246352, -0.2888199269468754, -18.097852041603073]",0.28293745894253985,,,,,0.09839844703674316
genetic,,sphere,50,0.8,0.01,"[2.0769473620355426e-05, 1.5174774952156807e-06]",4.3367377241512596e-10,,,,,0.06475973129272461
genetic,,rosenbrock,50,0.8,0.01,"[1.0918228372525907, 1.1922244163719617]",0.008433603418342933,,,,,0.0650942325592041
genetic,,step,50,0.8,0.01,"[-4.088393233166306, -4.1368591685877885, -4.331697415088609, -5.3339402389732475, -3.0281854885242216]",-20.0,,,,,6.0401647090911865
genetic,,quartic,50,0.8,0.01,"[-0.4085795349769822, 0.2584705419295563, 0.5613418536852586, 0.5122235962454837, -0.12724955755466774, -0.008644945804903654, 0.024699815578363843, 0.21533742993643545, -0.32300760575676235, 0.07112343326170478, 0.034271924375749385, 0.5368923641561337, -0.02834878489358294, -0.29077066875281227, 0.06645888881482724, -0.17359510786430443, 0.07340870962270521, -0.07750319824073987, -0.18656110103122314, -0.07710558484845295, 0.12799494445180307, -0.047043264662564775, 0.09818840768975895, 0.17256145264305672, -0.19228136845164623, 0.0007023321378803613, -0.22033827536860354, -0.26344940665572913, 0.19731799279952195, 0.10831087005602605]",-12.108331197079995,,,,,0.19731450080871582
genetic,,foxholes,50,0.8,0.01,"[0.027791756034916647, -0.027800283800296657]",12.670505811135614,,,,,0.11165070533752441
genetic,,schwefel,50,0.8,0.01,"[-124.94009996465624, 420.1993464448954, 409.9275067902788, 204.72097085545266, 425.0568188100448, 107.87567608385979, -302.2222603070686, 420.9295515124393, -302.9058787889416, -40.38372719208509]",1696.990137544622,,,,,0.0950171947479248
genetic,,rastrigin,50,0.8,0.01,"[0.9919823246130721, -0.9863724238503029, 1.9050462176633944, -0.06234085966853633, -1.936069970058651, 1.9926088774745927, -1.0347556597420724, -0.032595483664196005, -0.9555950270301133, -1.0384111799688371, -0.8020979538217641, -0.961436960775841, 3.438179722772365e-05, 0.0035765452026067044, -0.02635556704109704, 0.06391297215135344, 0.0014742792589234014, -0.044671048465805344, -0.011543383579628995, 0.05021878000172127]",31.336773691704792,,,,,0.13202357292175293
genetic,,griewangk,50,0.8,0.01,"[-0.010416322320549492, 0.01738894347612612, 6.771612610375243, 0.9117746133492065, 6.963889277465498, 7.090802990243887, 0.5312044762389374, 6.97545448337132, 0.009709171585425901, 0.7199965561979654]",0.5823654797906024,,,,,0.09883928298950195
genetic,,sphere,50,0.8,0.02,"[-1.0052132990267745e-13, -2.609879430925135e-17]",1.010453844654998e-26,,,,,0.06627964973449707
genetic,,rosenbrock,50,0.8,0.02,"[1.178808584926713, 1.3898028809031848]",0.03197705551040077,,,,,0.06502723693847656
genetic,,step,50,0.8,0.02,"[-4.171861460995872, -3.37055282603598, -4.5628990383437795, -6.020184012097186, -4.077435100817151]",-21.0,,,,,6.026088714599609
genetic,,quartic,50,0.8,0.02,"[-0.446702138896002, -0.011814049941692235, 0.7643100575866071, 0.29238997804871586, -0.3913418973014239, -0.2421202958731829, -0.0828974498523435, 0.23821694748963942, -0.49066834370726475, 0.17446902831380348, -0.32187588888546415, 0.14944456916865928, 0.07032351758696358, 0.09438553329113168, -0.25863639232692437, -0.1608549240137142, 0.2871524305313846, 0.10462688321094987, -0.3733091882208954, 0.00803330904735207, 0.12992576174916232, 0.13079008919060006, -0.22696963431277697, 0.20721504309475744, -0.09559926321946041, 0.002379681292678757, -0.1251419449350307, -0.48699781216516974, -0.1442046524209777, 0.22188602492064202]",-11.519210570461254,,,,,0.1976146697998047
genetic,,foxholes,50,0.8,0.02,"[0.02778524069884614, -0.027799755462426384]",12.670505811135614,,,,,0.11218118667602539
genetic,,schwefel,50,0.8,0.02,"[92.00168478858274, 419.6513465043403, 417.89338963234195, 204.49644832352698, 425.9745448039157, 402.3398841174862, -343.2139173414496, 420.6577847520757, -306.2022296794996, -46.14866246752486]",1570.3094800576469,,,,,0.09517240524291992
genetic,,rastrigin,50,0.8,0.02,"[-0.016954669812119863, -0.9583167043496439, -0.9987311520476924, -0.037957635037351715, -1.9916359603279568, 1.9939659014392506, 0.0024478714855628407, 1.0513388735546543, -1.004444906847067, -0.9715912568268718, -1.0173906946582847, -0.019595135830228205, -0.014417960973437205, 0.964364391982711, -2.019030525032109, -0.9938628645413816, 0.9457435427817728, -1.1580251247324616, 1.0078499691683074, 2.0132103175562164]",34.29848258192154,,,,,0.1318531036376953
genetic,,griewangk,50,0.8,0.02,"[6.239877105807091, -0.00030186091252105366, 16.291800855618167, -24.108144051033122, 6.942066741170542, 8.641966077182799, 8.308168105210017, 0.06930047004428723, -0.15754519107336765, -0.07899728505411327]",0.46509691018835586,,,,,0.09981656074523926
genetic,,sphere,50,0.8,0.04,"[-7.925026561305916e-07, 0.00027055110162724314]",7.319852665217481e-08,,,,,0.06516575813293457
genetic,,rosenbrock,50,0.8,0.04,"[0.7662077649082909, 0.5867387313513017]",0.054670072438949995,,,,,0.06570243835449219
genetic,,step,50,0.8,0.04,"[-4.158824951083893, -3.2096257252276432, -4.508821156092026, -5.486651489665677, -3.2188497905684903]",-19.0,,,,,6.536846160888672
genetic,,quartic,50,0.8,0.04,"[-0.0548434211417039, -0.01375509664313268, 0.7838205560474245, 0.23848275862248655, -0.3084137798794624, -0.023554086801307383, -0.04720930839111472, 0.11009909830200175, -0.21325124687838568, 0.20985490095444237, -0.343330827079803, 0.24186398197727627, 0.3162660490406255, 0.18092744756780957, 0.06908858207280039, -0.2529458833145632, 0.1783466870370145, 0.24075809922846092, -0.3429220658204132, 0.05456333524132856, 0.0616147763500992, 0.10208082447925579, -0.12436680381485744, 0.1405150555824137, -0.13570527631592982, -0.1348741352671659, -0.09689904614316203, -0.24297130976771292, 0.022466487479770484, 0.18656252971419934]",-10.108837644385307,,,,,0.19890117645263672
genetic,,foxholes,50,0.8,0.04,"[-0.027781377502791277, -0.027798412118454116]",12.670505811135556,,,,,0.25259828567504883
genetic,,schwefel,50,0.8,0.04,"[-124.77839579637099, 420.56390778068004, 410.1670975628491, 204.51987749252436, 423.6684255143717, 142.66742170139236, -301.3950321449213, 419.9419489601635, -302.3630003508046, -29.579204566921288]",1664.9811499799503,,,,,0.09591388702392578
genetic,,rastrigin,50,0.8,0.04,"[-0.9998035485248709, -0.0010752005538912563, 1.9953558461961993, 0.9506468628697036, 5.5467954778785564e-05, 0.0017824491311292656, -0.020606709743565252, 2.949499058773359, 0.006103531004041596, 0.9878428824815202, -1.0397434720165615, 0.9948086702563388, 0.9655847408694196, 2.010008436305551, 1.0158297556117797, 0.031103323203147362, -0.016645135742587417, -1.9779960576817204, -1.9918019379502758, 1.0269133561041959]",34.786647463239234,,,,,0.13292264938354492
genetic,,griewangk,50,0.8,0.04,"[-0.019835603985499325, -4.681820511627929, -0.014183718041231683, -0.08295926217635997, -14.369510647491726, 15.518725804981012, -0.49986549079929515, -8.603106328724042, 9.944843206556927, -9.203189616652445]",0.26977607101983847,,,,,0.10036683082580566
genetic,,sphere,50,0.8,0.1,"[2.5521577431008794e-08, 1.836518713777389e-06]",3.373452336969122e-12,,,,,0.06967473030090332
genetic,,rosenbrock,50,0.8,0.1,"[0.741000052460559, 0.54836186072859]",0.06713270013732571,,,,,0.06771254539489746
genetic,,step,50,0.8,0.1,"[-4.077833210835471, -3.280457221872709, -6.159223901280912, -5.172402942170404, -3.1564072341984826]",-21.0,,,,,3.2300150394439697
genetic,,quartic,50,0.8,0.1,"[-0.19754862937392909, 0.3730262344759864, 0.7348275167959316, 0.011605329850020215, 0.002938811190514754, -0.3692444747837176, 0.175836225019192, 0.32572112024125877, -0.23449468641798843, 0.10426187495535669, -0.057672483932981564, 0.06262420636506927, 0.5144582734692832, -0.28827037626016816, 0.31680026811102535, 0.3295455438025533, -0.1302517355235591, 0.2768808227290458, -0.33213140721460926, -0.056257716041301996, 0.2181722268035753, 0.1328507290415514, -0.07782884380946102, -0.15413268752068035, -0.299722707889833, -0.20575999007728554, -0.07689040739350547, -0.15815198705787942, 0.07837405140761065, 0.23431994840300321]",-9.232846942001842,,,,,0.1999509334564209
genetic,,foxholes,50,0.8,0.1,"[-0.021799809487816575, -15.973588399621278]",7.8739929771321755,,,,,0.14349770545959473
genetic,,schwefel,50,0.8,0.1,"[95.13945141287321, 421.36878164736993, 410.902481216155, 203.73692143281684, 425.8580375316555, 108.27963792584345, -341.39242838845007, 420.71803168625445, -305.508684529192, -46.20293801623441]",2047.4886984085897,,,,,0.0970451831817627
genetic,,rastrigin,50,0.8,0.1,"[0.9694626885914588, -0.9967963568156082, 0.00707875907408894, -1.0239134939349808, 1.9712528087701005, 0.9945957044011962, -0.9742308716920333, 1.0024352554949192, -0.986026956254344, -2.000874693398944, -1.9796519158171395, -0.0006890197090447913, -0.9950409932948223, 0.9841826204975483, -1.017406032536451, -0.9580100131701555, 0.0029275973147664144, -2.0043438583391717, 7.933920480800941e-05, 1.0009849248921279]",28.831185423868888,,,,,0.1357402801513672
genetic,,griewangk,50,0.8,0.1,"[-3.1124375564124476, 4.307639141176603, 5.414698194700024, 6.210600948822188, -0.034934673797657835, -0.12191569528435048, 0.3879247541346784, 16.45965116862037, -1.712283871933527, 0.3089596257875274]",0.3568750753170026,,,,,0.10097503662109375
genetic,,sphere,50,0.9,0.01,"[-9.202646113455179e-23, -6.074389793373458e-25]",8.469238531062789e-45,,,,,0.0674440860748291
genetic,,rosenbrock,50,0.9,0.01,"[0.532784660986746, 0.2838602118240521]",0.21829017306065598,,,,,0.06597566604614258
genetic,,step,50,0.9,0.01,"[-6.239240612228304, -6.2160920091687775, -5.094163476292327, -5.419634210936482, -6.129474937870811]",-25.0,,,,,7.573221683502197
genetic,,quartic,50,0.9,0.01,"[0.09780531229146064, 0.3070803900416855, 0.8514294817371716, 0.280476301816179, -0.2206295297122942, 0.03611532170429433, -0.004036006156827551, 0.03912494325127735, -0.2194849432785725, 0.10764786578548408, -0.2902231383265278, 0.30805825860278147, 0.20893536871775586, -0.008800346954063943, 0.21843180230555811, -0.30569929320688183, 0.03812113286253928, 0.0033026904730602915, -0.12173216549337425, -0.18845314043120998, -0.19511566396703692, -0.14702436128217058, 0.0901554713662486, 0.19618763348970022, -0.08033787922371606, 0.11087527318677025, 0.10547745481172924, -0.31804394421442306, 0.04138664452170464, 0.20745717017511667]",-12.391986355082663,,,,,0.20741629600524902
genetic,,foxholes,50,0.9,0.01,"[-0.0139378409351128, -31.966669814569688]",2.9821051568684793,,,,,0.23492097854614258
genetic,,schwefel,50,0.9,0.01,"[204.45625459625978, 421.9436142546218, 420.43577795748644, 216.23032045203888, 435.1141946095371, 51.76293537103439, -309.31355917673994, 424.6522895662755, -308.9756549545322, 65.48276971485295]",1462.2613989904848,,,,,0.0976266860961914
genetic,,rastrigin,50,0.9,0.01,"[1.9684320322965128, -1.1364962226858164, 0.9964500942738195, 0.032695884947925274, -0.994872596211795, 1.0116630471763148, -1.0555601270991084, -0.9608486023155562, 0.004937222017904842, -0.006632640306737408, -0.09840885259160036, -0.032256922513069074, 0.9605278832001114, -1.0827115904956535, 0.03211781739900304, -0.08862403360718017, -0.0012448517975788117, -1.9618301167249121, 1.0447410991033763, 0.9813415189067637]",29.18885982612473,,,,,0.13799476623535156
genetic,,griewangk,50,0.9,0.01,"[15.62447048016181, 35.1189656191799, -0.4638974454958059, -12.48324781658772, -35.56671269625931, -0.47058838662083025, -16.55408733950508, -0.5044387467140404, 9.269537625501156, 29.347501870946253]",1.1716878179801435,,,,,0.10223889350891113
genetic,,sphere,50,0.9,0.02,"[4.891287646602099e-12, 8.028633965097874e-11]",6.469821029394123e-21,,,,,0.06769561767578125
genetic,,rosenbrock,50,0.9,0.02,"[0.5204012439698544, 0.266219571612923]",0.23212901969723743,,,,,0.06629014015197754
genetic,,_step,50,0.9,0.02,"[-5.27534728076416, -5.212405496275956, -3.6825366107071758, -4.107081271783165, -5.273226087422785]",-22.0,,,,,8.230088949203491
genetic,,quartic,50,0.9,0.02,"[0.21603885459593633, 0.30505066158331007, 0.6643498348781265, 0.4366274520595178, -0.638645636988871, -0.2117571744886473, -0.08468803649541266, 0.14209780801360872, -0.13429962131130072, -0.026626916145910763, -0.28006205993445693, -0.056904584237743645, 0.20548416062593444, 0.22154174866136406, 0.22538931073581345, 0.00012095530383358487, 0.2139958230064563, 0.21078198688844024, -0.2943793688297215, -0.0881715651823586, -0.2553692565881123, -0.27203172512744556, -0.11619410962743137, 0.08482734795572441, -0.2332005520797184, 0.05377403726854709, 0.07067873034093422, -0.20632449028264194, -0.14970053515831253, 0.26277371971163155]",-14.249100533226063,,,,,0.20947766304016113
genetic,,foxholes,50,0.9,0.02,"[-0.014703767229331383, -31.965089621554945]",2.9821051568176182,,,,,2.124889373779297
genetic,,schwefel,50,0.9,0.02,"[196.08639065227965, 421.2469707605344, 416.3211830087458, 203.32021903447617, 432.05144764137117, 74.21935861714536, -303.6375209848563, 427.0409549657872, -306.4997502850577, 62.76138934136155]",1425.3248615595267,,,,,0.09695053100585938
genetic,,rastrigin,50,0.9,0.02,"[1.989828756695202, -0.03080563140809396, -0.017401163747827852, -0.04612728089866151, -1.9851220394528768, 1.9925501765617801, -1.047956952665793, 0.9959225195782115, -0.9820999296267306, -1.0879926974695842, 0.008766452791893196, -0.014584304531067016, -0.0007069175275473128, -0.9521547740972679, 0.994664127186831, 0.13471654822340087, -1.0352862371776628, -1.9721779576415956, -1.0000027790135029, 1.9623192532835176]",35.14483667556492,,,,,0.13784480094909668
genetic,,griewangk,50,0.9,0.02,"[6.3452979757809524, 35.61405149733198, 5.196351347363985, -43.12788277168704, -29.465790543615878, -21.7496706372038, -26.224053909459276, 6.523584894759846, 0.17668857738107033, 7.54855631296552]",2.0598054943800683,,,,,0.10118246078491211
genetic,,sphere,50,0.9,0.04,"[0.0002328524484647789, 0.0001497113069451182]",7.66337381832579e-08,,,,,0.0664057731628418
genetic,,rosenbrock,50,0.9,0.04,"[0.9778003725901688, 0.9560760040746116]",0.0004928543085221784,,,,,0.06768155097961426
genetic,,step,50,0.9,0.04,"[-4.279982293935248, -4.155343525970328, -5.069570797795941, -5.1176309581294435, -4.436521861710662]",-22.0,,,,,7.770915269851685
genetic,,quartic,50,0.9,0.04,"[-0.21939938487938876, -0.08984314337473209, 0.3173329585472158, -0.03912872146330328, -0.14916701086806514, 0.015514280352065531, -0.02477574581440329, 0.08348612017160345, 0.27185895231266244, 0.518770372027709, -0.2778937444724165, 0.05076564294359083, 0.138769599659566, -0.20756358085866977, 0.36115911223520347, -0.22151921564586222, -0.08156191398354257, -0.10893254146112412, -0.23411346023844312, -0.2144603903599733, 0.07838866960998811, -0.020728684876436684, -0.1307488861799351, -0.18284622590307398, -0.007927618351575235, 0.3314488632411655, -0.08755507743591777, -0.007063742556517389, -0.20627768430810434, 0.0771921073913812]",-10.42427291399724,,,,,0.20885229110717773
genetic,,foxholes,50,0.9,0.04,"[-15.968428194740532, -0.02669586552377978]",11.718699562063074,,,,,2.2572691440582275
genetic,,schwefel,50,0.9,0.04,"[202.80977147277167, 423.5656035705176, 418.36326697324864, 203.15347809088647, 429.27246540983583, 66.87791816300887, -298.95779117418044, 425.91493049710976, -309.6561138580194, -24.64475933763324]",1443.5824380422846,,,,,0.09716296195983887
genetic,,rastrigin,50,0.9,0.04,"[0.9710577825264786, -0.9961413911763868, 2.982201338098009, -0.0032799992798873637, -2.001721249644702, 0.010779762463554013, -0.9649175977636059, -1.009359187725996, -1.991823213327053, 0.9968251100730052, -0.01485755859545312, 1.0103015437685112, 0.8980604689937453, 0.006739284387158438, 0.9994490980629727, 0.9978469805001093, 1.0035529074608096, -1.9719212272827684, -0.0022439283773341644, 1.9115596496405054]",38.368599600187814,,,,,0.13737821578979492
genetic,,griewangk,50,0.9,0.04,"[6.279135026808429, -0.029488713645262767, 0.021795937006619977, 6.349629303148091, -0.039071595598095046, -0.04137024384884795, 8.317771629457734, 9.147680313799867, 0.05266336127290176, 9.120854685462533]",0.11728044397780257,,,,,0.10202765464782715
genetic,,sphere,50,0.9,0.1,"[7.169173445457134e-06, -0.00015654249100467235]",2.455694853783897e-08,,,,,0.0740199089050293
genetic,,rosenbrock,50,0.9,0.1,"[1.1073370771868454, 1.2272921935263426]",0.011641543191774295,,,,,0.06988811492919922
genetic,,step,50,0.9,0.1,"[-5.217237901807077, -4.3198960338653825, -5.163627001182748, -5.177693957493997, -3.1229643905574522]",-22.0,,,,,8.19581151008606
genetic,,quartic,50,0.9,0.1,"[-0.12012176286351457, 0.24615753357010553, 0.5101870091914769, 0.2852741497081227, -0.3146395876296634, -0.4249204991659063, 0.16485244679778135, 0.2803126539780997, -0.046182882492669414, -0.420364451681843, -0.3834414353510811, 0.2556676535523417, 0.36549763778451627, -0.06391881940588034, -0.23750798091431558, 0.07059507537722674, 0.28362366386840854, -0.10113210905903636, -0.3501444452737173, -0.34018304973047003, 0.11172174952593464, -0.02228526479405741, 0.04909328537679755, 0.33929813403041154, 0.1611814725992302, 0.046394481270513335, 0.10880988220414964, -0.19896264807025354, -0.0757608703145419, 0.06246998151794346]",-14.68806666060016,,,,,0.21034598350524902
genetic,,foxholes,50,0.9,0.1,"[0.013227694954125261, -31.965134842257715]",2.98210515681672,,,,,3.1853954792022705
genetic,,schwefel,50,0.9,0.1,"[202.73085463983463, 418.4556326483025, 419.61417712249914, 202.968199753786, 425.6859370865038, 421.4127683202113, -311.51480559260716, 420.37583331662563, -295.47460495630173, -16.730793656195114]",1097.1647871480018,,,,,0.09932565689086914
genetic,,rastrigin,50,0.9,0.1,"[0.9825307117280585, -0.9974610832900174, -0.015451703572225403, 1.0130812145408499, -0.015623721771909568, 0.9849606743892427, -1.9818296554461985, 0.025072907769617746, -0.9832160282500935, -2.0022359005884143, -0.9902527933618661, -0.993105062225329, 0.002136623208187678, 0.9961587237626452, -0.9529555718718556, -0.03198737787687282, -1.9917903405962534, -1.9890471721885854, 0.9871580064530263, 0.9942932321508857]",27.839576251065736,,,,,0.13965106010437012
genetic,,griewangk,50,0.9,0.1,"[-6.2903460112199525, 13.261662198974943, 27.115823004825458, 6.003398416258852, -0.25978652187175394, -0.22397122885057175, 8.019929064301422, 9.134483626616657, 19.16850684126146, 9.743643240024959]",0.4391884080182832,,,,,0.10396575927734375
genetic,,sphere,100,0.6,0.01,"[8.752747320199364e-10, -1.2455324592116271e-11]",7.662609916232664e-19,,,,,0.12520647048950195
genetic,,rosenbrock,100,0.6,0.01,"[0.8517380332777617, 0.724587327628167]",0.02205736163701959,,,,,0.126847505569458
genetic,,step,100,0.6,0.01,"[-5.161793446779437, -4.195247493348267, -4.308740571937357, -5.192544406887055, -5.219141258208637]",-23.0,,,,,13.4110426902771
